"Variable","Missing_Percentage"
"ST93Q04",0
"ST93Q06",0
"ST93Q07",0
"ST94Q05",0
"ST94Q06",0
"ST94Q09",0
"ST94Q10",0
"ST94Q14",0
"ST96Q01",0
"ST96Q02",0
"ST96Q03",0
"ST96Q05",0
"ST101Q01",0
"ST101Q02",0
"ST101Q03",0
"ST101Q05",0
"ST104Q01",0
"ST104Q04",0
"ST104Q05",0
"ST104Q06",0
"IC01Q01",0
"IC01Q02",0
"IC01Q03",0
"IC01Q04",0
"IC01Q05",0
"IC01Q06",0
"IC01Q07",0
"IC01Q08",0
"IC01Q09",0
"IC01Q10",0
"IC01Q11",0
"IC02Q01",0
"IC02Q02",0
"IC02Q03",0
"IC02Q04",0
"IC02Q05",0
"IC02Q06",0
"IC02Q07",0
"IC03Q01",0
"IC04Q01",0
"IC05Q01",0
"IC06Q01",0
"IC07Q01",0
"IC08Q01",0
"IC08Q02",0
"IC08Q03",0
"IC08Q04",0
"IC08Q05",0
"IC08Q06",0
"IC08Q07",0
"IC08Q08",0
"IC08Q09",0
"IC08Q11",0
"IC09Q01",0
"IC09Q02",0
"IC09Q03",0
"IC09Q04",0
"IC09Q05",0
"IC09Q06",0
"IC09Q07",0
"IC10Q01",0
"IC10Q02",0
"IC10Q03",0
"IC10Q04",0
"IC10Q05",0
"IC10Q06",0
"IC10Q07",0
"IC10Q08",0
"IC10Q09",0
"IC11Q01",0
"IC11Q02",0
"IC11Q03",0
"IC11Q04",0
"IC11Q05",0
"IC11Q06",0
"IC11Q07",0
"IC22Q01",0
"IC22Q02",0
"IC22Q04",0
"IC22Q06",0
"IC22Q07",0
"IC22Q08",0
"EC01Q01",0
"EC02Q01",0
"EC03Q01",0
"EC03Q02",0
"EC03Q03",0
"EC03Q04",0
"EC03Q05",0
"EC03Q06",0
"EC03Q07",0
"EC03Q08",0
"EC03Q09",0
"EC03Q10",0
"EC04Q01A",0
"EC04Q01B",0
"EC04Q01C",0
"EC04Q02A",0
"EC04Q02B",0
"EC04Q02C",0
"EC04Q03A",0
"EC04Q03B",0
"EC04Q03C",0
"EC04Q04A",0
"EC04Q04B",0
"EC04Q04C",0
"EC04Q05A",0
"EC04Q05B",0
"EC04Q05C",0
"EC04Q06A",0
"EC04Q06B",0
"EC04Q06C",0
"EC05Q01",0
"EC06Q01",0
"EC07Q01",0
"EC07Q02",0
"EC07Q03",0
"EC07Q04",0
"EC07Q05",0
"EC08Q01",0
"EC08Q02",0
"EC08Q03",0
"EC08Q04",0
"EC09Q03",0
"EC10Q01",0
"EC11Q02",0
"EC11Q03",0
"EC12Q01",0
"ST22Q01",0
"ST23Q01",0
"ST23Q02",0
"ST23Q03",0
"ST23Q04",0
"ST23Q05",0
"ST23Q06",0
"ST23Q07",0
"ST23Q08",0
"ST24Q01",0
"ST24Q02",0
"ST24Q03",0
"CLCUSE1",0
"CLCUSE301",0
"CLCUSE302",0
"Deffort",0
"QuestID",0
"Bookid",0
"EASY",0
"AGE",0
"GRADE",0
"progn",0
"ANXMAT",0
"ATSCHL",0
"ATTLNACT",0
"BELONG",0
"BFMJ2",0
"BMMJ1",0
"CLSMAN",0
"COBN_F",0
"COBN_M",0
"COBN_S",0
"COGACT",0
"CULTDIST",0
"CULTPOS",0
"DISCLIMA",0
"ENTUSE",0
"ESCS",0
"EXAPPLM",0
"EXPUREM",0
"FAILMAT",0
"FAMCON",0
"FAMCONC",0
"FAMSTRUC",0
"fisced",0
"HEDRES",0
"HERITCUL",0
"hisced",0
"hisei",0
"HOMEPOS",0
"HOMSCH",0
"HOSTCUL",0
"ICTATTNEG",0
"ICTATTPOS",0
"ICTHOME",0
"ICTSCH",0
"IMMIG",0
"INFOCAR",0
"INFOJOB1",0
"INFOJOB2",0
"INSTMOT",0
"INTMAT",0
"iscedd",0
"iscedl",0
"iscedo",0
"LANGCOMM",0
"LANGN",0
"LANGRPPD",0
"LMINS",0
"MATBEH",0
"MATHEFF",0
"MATINTFC",0
"MATWKETH",0
"misced",0
"MMINS",0
"MTSUP",0
"OCOD1",0
"OCOD2",0
"OPENPS",0
"OUTHOURS",0
"PARED",0
"PERSEV",0
"REPEAT",0
"SCMAT",0
"SMINS",0
"STUDREL",0
"SUBNORM",0
"TCHBEHFA",0
"TCHBEHSO",0
"TCHBEHTD",0
"TEACHSUP",0
"TestLANG",0
"TIMEINT",0
"USEMATH",0
"USESCH",0
"WEALTH",0
"ANCATSCHL",0
"ANCATTLNACT",0
"ANCBELONG",0
"ANCCLSMAN",0
"ANCCOGACT",0
"ANCINSTMOT",0
"ANCINTMAT",0
"ANCMATWKETH",0
"ANCMTSUP",0
"ANCSCMAT",0
"ANCSTUDREL",0
"ANCSUBNORM",0
"PV1MATH",0
"PV2MATH",0
"PV3MATH",0
"PV4MATH",0
"PV5MATH",0
"PV1MACC",0
"PV2MACC",0
"PV3MACC",0
"PV4MACC",0
"PV5MACC",0
"PV1MACQ",0
"PV2MACQ",0
"PV3MACQ",0
"PV4MACQ",0
"PV5MACQ",0
"PV1MACS",0
"PV2MACS",0
"PV3MACS",0
"PV4MACS",0
"PV5MACS",0
"PV1MACU",0
"PV2MACU",0
"PV3MACU",0
"PV4MACU",0
"PV5MACU",0
"PV1MAPE",0
"PV2MAPE",0
"PV3MAPE",0
"PV4MAPE",0
"PV5MAPE",0
"PV1MAPF",0
"PV2MAPF",0
"PV3MAPF",0
"PV4MAPF",0
"PV5MAPF",0
"PV1MAPI",0
"PV2MAPI",0
"PV3MAPI",0
"PV4MAPI",0
"PV5MAPI",0
"PV1READ",0
"PV2READ",0
"PV3READ",0
"PV4READ",0
"PV5READ",0
"PV1SCIE",0
"PV2SCIE",0
"PV3SCIE",0
"PV4SCIE",0
"PV5SCIE",0
"W_FSTUWT",0
"W_FSTR1",0
"W_FSTR2",0
"W_FSTR3",0
"W_FSTR4",0
"W_FSTR5",0
"W_FSTR6",0
"W_FSTR7",0
"W_FSTR8",0
"W_FSTR9",0
"W_FSTR10",0
"W_FSTR11",0
"W_FSTR12",0
"W_FSTR13",0
"W_FSTR14",0
"W_FSTR15",0
"W_FSTR16",0
"W_FSTR17",0
"W_FSTR18",0
"W_FSTR19",0
"W_FSTR20",0
"W_FSTR21",0
"W_FSTR22",0
"W_FSTR23",0
"W_FSTR24",0
"W_FSTR25",0
"W_FSTR26",0
"W_FSTR27",0
"W_FSTR28",0
"W_FSTR29",0
"W_FSTR30",0
"W_FSTR31",0
"W_FSTR32",0
"W_FSTR33",0
"W_FSTR34",0
"W_FSTR35",0
"W_FSTR36",0
"W_FSTR37",0
"W_FSTR38",0
"W_FSTR39",0
"W_FSTR40",0
"W_FSTR41",0
"W_FSTR42",0
"W_FSTR43",0
"W_FSTR44",0
"W_FSTR45",0
"W_FSTR46",0
"W_FSTR47",0
"W_FSTR48",0
"W_FSTR49",0
"W_FSTR50",0
"W_FSTR51",0
"W_FSTR52",0
"W_FSTR53",0
"W_FSTR54",0
"W_FSTR55",0
"W_FSTR56",0
"W_FSTR57",0
"W_FSTR58",0
"W_FSTR59",0
"W_FSTR60",0
"W_FSTR61",0
"W_FSTR62",0
"W_FSTR63",0
"W_FSTR64",0
"W_FSTR65",0
"W_FSTR66",0
"W_FSTR67",0
"W_FSTR68",0
"W_FSTR69",0
"W_FSTR70",0
"W_FSTR71",0
"W_FSTR72",0
"W_FSTR73",0
"W_FSTR74",0
"W_FSTR75",0
"W_FSTR76",0
"W_FSTR77",0
"W_FSTR78",0
"W_FSTR79",0
"W_FSTR80",0
"WVARSTRR",0
"VAR_UNIT",0
"senwgt_STU",0
"VER_STU",0
"SC01Q01",0
"SC02Q01",0
"SC02Q02",0
"SC02Q03",0
"SC02Q04",0
"SC03Q01",0
"SC04Q01",0
"SC05Q01",0
"SC07Q01",0
"SC07Q02",0
"SC09Q11",0
"SC09Q12",0
"SC09Q21",0
"SC09Q22",0
"SC09Q31",0
"SC09Q32",0
"SC10Q11",0
"SC10Q12",0
"SC10Q61",0
"SC10Q62",0
"SC10Q21",0
"SC10Q22",0
"SC10Q41",0
"SC10Q42",0
"SC10Q51",0
"SC10Q52",0
"SC11Q01",0
"SC11Q02",0
"SC11Q03",0
"SC13Q01",0
"SC13Q02",0
"SC13Q03",0
"SC14Q01",0
"SC14Q02",0
"SC14Q03",0
"SC14Q04",0
"SC14Q05",0
"SC14Q06",0
"SC14Q07",0
"SC14Q08",0
"SC14Q09",0
"SC14Q10",0
"SC14Q11",0
"SC14Q12",0
"SC14Q13",0
"SC15Q01",0
"SC15Q02",0
"SC15Q03",0
"SC15Q04",0
"SC16Q01",0
"SC16Q02",0
"SC16Q03",0
"SC16Q04",0
"SC16Q05",0
"SC16Q06",0
"SC16Q07",0
"SC16Q08",0
"SC16Q09",0
"SC16Q10",0
"SC16Q11",0
"SC18Q01",0
"SC18Q02",0
"SC18Q03",0
"SC18Q04",0
"SC18Q05",0
"SC18Q06",0
"SC18Q07",0
"SC18Q08",0
"SC19Q01",0
"SC19Q02",0
"SC20Q01",0
"SC21Q05",0
"SC22Q01",0
"SC22Q02",0
"SC22Q03",0
"SC22Q04",0
"SC22Q05",0
"SC22Q06",0
"SC22Q07",0
"SC22Q08",0
"SC22Q09",0
"SC22Q10",0
"SC22Q11",0
"SC22Q12",0
"SC22Q13",0
"SC22Q14",0
"SC22Q15",0
"SC22Q16",0
"SC22Q17",0
"SC22Q18",0
"SC22Q19",0
"SC23Q01",0
"SC24Q01",0
"SC25Q01",0
"SC25Q02",0
"SC25Q03",0
"SC25Q04",0
"SC25Q05",0
"SC25Q06",0
"SC25Q07",0
"SC25Q08",0
"SC25Q09",0
"SC25Q10",0
"SC25Q11",0
"SC25Q12",0
"SC26Q01",0
"SC26Q02",0
"SC26Q03",0
"SC26Q04",0
"SC27Q01",0
"SC27Q02",0
"SC28Q01",0
"SC28Q02",0
"SC29Q01",0
"SC29Q02",0
"SC30Q01",0
"SC30Q02",0
"SC30Q03",0
"SC30Q04",0
"SC31Q01",0
"SC31Q02",0
"SC31Q03",0
"SC31Q04",0
"SC31Q05",0
"SC31Q06",0
"SC31Q07",0
"SC32Q01",0
"SC32Q03",0
"SC32Q04",0
"SC32Q05",0
"SC32Q06",0
"SC32Q07",0
"SC32Q08",0
"SC33Q01A",0
"SC33Q01B",0
"SC33Q01C",0
"SC33Q01D",0
"SC33Q01E",0
"SC33Q02A",0
"SC33Q02B",0
"SC33Q02C",0
"SC33Q02D",0
"SC33Q02E",0
"SC33Q03A",0
"SC33Q03B",0
"SC33Q03C",0
"SC33Q03D",0
"SC33Q03E",0
"SC33Q04A",0
"SC33Q04B",0
"SC33Q04C",0
"SC33Q04D",0
"SC33Q04E",0
"SC33Q05A",0
"SC33Q05B",0
"SC33Q05C",0
"SC33Q05D",0
"SC33Q05E",0
"SC33Q06A",0
"SC33Q06B",0
"SC33Q06C",0
"SC33Q06D",0
"SC33Q06E",0
"SC33Q07A",0
"SC33Q07B",0
"SC33Q07C",0
"SC33Q07D",0
"SC33Q07E",0
"SC33Q08A",0
"SC33Q08B",0
"SC33Q08C",0
"SC33Q08D",0
"SC33Q08E",0
"SC33Q09A",0
"SC33Q09B",0
"SC33Q09C",0
"SC33Q09D",0
"SC33Q09E",0
"SC33Q10A",0
"SC33Q10B",0
"SC33Q10C",0
"SC33Q10D",0
"SC33Q10E",0
"SC33Q11A",0
"SC33Q11B",0
"SC33Q11C",0
"SC33Q11D",0
"SC33Q11E",0
"SC33Q12A",0
"SC33Q12B",0
"SC33Q12C",0
"SC33Q12D",0
"SC33Q12E",0
"SC34Q01",0
"SC34Q02",0
"SC34Q03",0
"SC34Q04",0
"SC34Q05",0
"SC34Q06",0
"SC34Q07",0
"SC34Q08",0
"SC34Q09",0
"SC34Q10",0
"SC34Q11",0
"SC34Q12",0
"SC34Q13",0
"SC34Q14",0
"SC34Q15",0
"SC34Q16",0
"SC34Q17",0
"SC34Q18",0
"SC34Q19",0
"SC34Q20",0
"SC34Q22",0
"SC35Q01",0
"SC35Q02",0
"SC39Q01",0
"SC39Q02",0
"SC39Q03",0
"SC39Q05",0
"SC39Q06",0
"SC39Q07",0
"SC39Q08",0
"SC39Q09",0
"SC39Q10",0
"SC40Q01",0
"SC40Q02",0
"SC40Q03",0
"SC44Q01",0
"SC44Q02",0
"SC44Q03",0
"SC44Q04",0
"SC44Q05",0
"SC44Q06",0
"SC47Q01",0
"SC45Q01",0
"SC46Q01",0
"SC46Q02",0
"SC46Q03",0
"SC46Q05",0
"SC46Q04",0
"SC46Q06",0
"SC46Q09",0
"SC52Q01",0
"SC46Q07",0
"SC46Q08",0
"SC52Q02",0
"SC51Q01",0
"SC51Q02",0
"ABGMATH",0
"ASSESS",0
"CLSIZE",0
"COMPWEB",0
"CREACTIV",0
"LEADCOM",0
"LEADINST",0
"LEADPD",0
"LEADTCH",0
"MACTIV",0
"MATHEXC",0
"PCGIRLS",0
"PROPCERT",0
"PROPMA5A",0
"PROPMATH",0
"PROPQUAL",0
"RATCMP15",0
"RESPCUR",0
"RESPRES",0
"SCHAUTON",0
"SCHLTYPE",0
"SCHSEL",0
"SCHSIZE",0
"SCMATBUI",0
"SCMATEDU",0
"SMRATIO",0
"STRATIO",0
"STUDCLIM",0
"TCFOCST",0
"TCHPARTI",0
"TCMORALE",0
"TCSHORT",0
"TEACCLIM",0
"W_FSCHWT",0
"SENWGT_SCQ",0
"VER_SCQ",0
